/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_52_190.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_52_190.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_52_190.jpg, 0, 0, 0, 7.862256E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_52_291.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_52_291.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_52_291.jpg, 0, 0, 0, 7.805954E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_52_396.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_52_396.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_52_396.jpg, 0, 0, 0, 7.784979E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_52_497.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_52_497.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_52_497.jpg, 0, 0, 0, 7.869763E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_52_602.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_52_602.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_52_602.jpg, 0, 0, 0, 7.999108E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_52_703.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_52_703.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_52_703.jpg, 0, 0, 0, 7.79485E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_52_814.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_52_814.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_52_814.jpg, 0, 0, 0, 7.867884E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_52_925.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_52_925.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_52_925.jpg, 0, 0, 0, 7.852966E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_53_026.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_53_026.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_53_026.jpg, 0, 0, 0, 7.986173E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_53_131.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_53_131.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_53_131.jpg, 0, 0, 0, 7.77615E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_53_244.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_53_244.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_53_244.jpg, 0, 0, 0, 7.839361E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_53_347.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_53_347.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_53_347.jpg, 0, 0, 0, 7.827645E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_53_448.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_53_448.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_53_448.jpg, 0, 0, 0, 7.806309E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_53_548.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_53_548.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_53_548.jpg, 0, 0, 0, 7.821737E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_53_658.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_53_658.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_53_658.jpg, 0, 0, 0, 7.954872E-05
/Users/dwilczak/Desktop/course/v2_data/IMG/center_2024_12_28_20_16_53_759.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/left_2024_12_28_20_16_53_759.jpg, /Users/dwilczak/Desktop/course/v2_data/IMG/right_2024_12_28_20_16_53_759.jpg, 0, 0, 0, 7.891315E-05
