/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_22_546.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_22_546.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_22_546.jpg,0,0,0,0.548457
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_22_658.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_22_658.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_22_658.jpg,0,0,0,0.541867
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_22_764.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_22_764.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_22_764.jpg,0,0,0,0.5364361
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_22_868.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_22_868.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_22_868.jpg,0,0,0,0.5310595
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_22_968.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_22_968.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_22_968.jpg,0,0,0,0.5257369
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_23_072.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_23_072.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_23_072.jpg,0,0,0,0.5194204
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_23_184.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_23_184.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_23_184.jpg,0,0,0,0.5142147
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_23_313.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_23_313.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_23_313.jpg,0,0,0,0.5070142
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_23_425.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_23_425.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_23_425.jpg,0,0,0,0.501933
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_23_536.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_23_536.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_23_536.jpg,0,0,0,0.4959028
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_23_649.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_23_649.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_23_649.jpg,0,0,0,0.4909332
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_23_752.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_23_752.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_23_752.jpg,-0.2009758,0,0,0.4842987
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_23_857.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_23_857.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_23_857.jpg,-0.515595,0.09290385,0,0.4784118
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_23_993.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_23_993.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_23_993.jpg,-0.6438718,0.4747467,0,0.9393076
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_24_090.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_24_090.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_24_090.jpg,-0.3705776,0.7480409,0,1.74054
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_24_206.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_24_206.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_24_206.jpg,0,1,0,3.073011
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_24_321.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_24_321.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_24_321.jpg,0,1,0,4.47893
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_24_436.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_24_436.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_24_436.jpg,0,1,0,5.871061
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_24_536.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_24_536.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_24_536.jpg,-0.237609,1,0,7.005558
/Users/dwilczak/Desktop/course/data/IMG/center_2024_12_25_00_16_24_645.jpg, /Users/dwilczak/Desktop/course/data/IMG/left_2024_12_25_00_16_24_645.jpg, /Users/dwilczak/Desktop/course/data/IMG/right_2024_12_25_00_16_24_645.jpg,-0.4392328,1,0,8.09317
